,Unnamed: 0,Cand_Name,Cand_Office_St,STATE,Cand_Office_Dist_x,Cand_Office_Dist_y,D,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,seat_transition,FEC ID#,GE WINNER INDICATOR,Combined totals,Combined %
7599,2123,"BLAIS, GERARD C 'GERRY'",VA,Virginia,8.0,8.0,8.0,IGR,2014.0,0.634034266,60.0,DEM,0.0,0.0,0.3537,1.0,0.43,False,99094.0,500.0,,74.6,,,0.0,H4VA08349,,963,0.0047420670093954965
7600,2124,"CARSON, JEFFREY S",VA,Virginia,8.0,8.0,8.0,LIB,2014.0,0.634034266,60.0,DEM,0.0,0.0,0.3537,1.0,0.43,False,99094.0,15.0,,74.6,,,0.0,H4VA08265,,4409,0.02171108353522819
7601,2125,"CHATMAN, LAVERN",VA,Virginia,8.0,8.0,8.0,DEM,2014.0,0.634034266,60.0,DEM,0.647427665,0.0,0.3537,0.0,0.43,True,99094.0,500.0,,74.6,2774273.31,2688019.7,0.0,H4VA08257,,,
7602,2126,"EBBIN, ADAM",VA,Virginia,8.0,8.0,8.0,DEM,2014.0,0.634034266,60.0,DEM,0.647427665,0.0,0.3537,1.0,0.43,True,99094.0,36.0,,74.6,2774273.31,2688019.7,0.0,H4VA08208,,,
7603,2127,"EDMOND, MICAH K",VA,Virginia,8.0,8.0,8.0,REP,2014.0,0.634034266,60.0,DEM,0.306436975,0.0,0.3537,1.0,0.43,False,99094.0,500.0,,74.6,,,0.0,H4VA08182,,63810,0.3142173373515334
7604,2128,"EUILLE, WILLIAM D BILL",VA,Virginia,8.0,8.0,8.0,DEM,2014.0,0.634034266,60.0,DEM,0.647427665,0.0,0.3537,1.0,0.43,True,99094.0,9.0,,74.6,2774273.31,2688019.7,0.0,H4VA08240,,,
7605,2129,"HARING, PAUL B",VA,Virginia,8.0,8.0,8.0,REP,2014.0,0.634034266,60.0,DEM,0.306436975,0.0,0.3537,1.0,0.43,False,99094.0,27.0,,74.6,,,0.0,H4VA08273,,,
7606,2130,"HERRING, CHARNIELE L",VA,Virginia,8.0,8.0,8.0,DEM,2014.0,0.634034266,60.0,DEM,0.647427665,0.0,0.3537,0.0,0.43,True,99094.0,500.0,,74.6,2774273.31,2688019.7,0.0,H4VA00031,,,
7607,2131,"HOPE, PATRICK ALAN",VA,Virginia,8.0,8.0,8.0,DEM,2014.0,0.634034266,60.0,DEM,0.647427665,0.0,0.3537,1.0,0.43,True,99094.0,37.0,,74.6,2774273.31,2688019.7,0.0,H4VA08216,,,
7608,2132,"HYRA, DEREK",VA,Virginia,8.0,8.0,8.0,DEM,2014.0,0.634034266,60.0,DEM,0.647427665,0.0,0.3537,1.0,0.43,True,99094.0,73.0,,74.6,2774273.31,2688019.7,0.0,H4VA08307,,,
7609,2133,"KORPE, SATISH W",VA,Virginia,8.0,8.0,8.0,DEM,2014.0,0.634034266,60.0,DEM,0.647427665,0.0,0.3537,1.0,0.43,True,99094.0,500.0,,74.6,2774273.31,2688019.7,0.0,H4VA08323,,,
7610,2134,"LEVINE, MARK HERBERT",VA,Virginia,8.0,8.0,8.0,DEM,2014.0,0.634034266,60.0,DEM,0.647427665,0.0,0.3537,1.0,0.43,True,99094.0,18.0,,74.6,2774273.31,2688019.7,0.0,H4VA08281,,,
7611,2135,"SHUTTLEWORTH, BRUCE BOWEN",VA,Virginia,8.0,8.0,8.0,DEM,2014.0,0.634034266,60.0,DEM,0.647427665,0.0,0.3537,1.0,0.43,True,99094.0,132.0,,74.6,2774273.31,2688019.7,0.0,H2VA08103,,,
7612,2136,"CARR, WILLIAM R.",VA,Virginia,9.0,9.0,9.0,IND,2014.0,0.354571543,18.7,DEM,0.0,0.0,0.08896,1.0,0.43,False,39872.0,9.0,,76,,,0.0,H0VA09113,,39412,0.2420661486963732
7613,2137,"GRIFFITH, H MORGAN",VA,Virginia,9.0,9.0,9.0,REP,2014.0,0.354571543,18.7,DEM,0.613650998,1.0,0.08896,0.0,0.43,False,39872.0,500.0,100.0,76,921871.49,889987.39,0.0,H0VA09055,W,117465,0.7214630101649111
7614,2138,"BLAIS, DIANNE L",VA,Virginia,10.0,10.0,10.0,IGR,2014.0,0.5585790070000001,53.5,DEM,0.0,0.0,0.26745,0.0,0.43,False,115291.0,500.0,,74.6,,,1.0,H4VA10154,,946,0.004243865237091203
7615,2139,"COMSTOCK, BARBARA J",VA,Virginia,10.0,10.0,10.0,REP,2014.0,0.5585790070000001,53.5,DEM,0.5849359279999999,0.0,0.26745,0.0,0.43,False,115291.0,76.0,100.0,74.6,3464538.28,3403549.82,1.0,H4VA10089,W,125914,0.5648647436185007
7616,2140,"EICKHOLT, BRAD A",VA,Virginia,10.0,10.0,10.0,IND,2014.0,0.5585790070000001,53.5,DEM,0.026932337,0.0,0.26745,1.0,0.43,False,115291.0,123.0,,74.6,,,1.0,H4VA10147,,2442,0.010955093984119152
7617,2141,"FOUST, JOHN",VA,Virginia,10.0,10.0,10.0,DEM,2014.0,0.5585790070000001,53.5,DEM,0.388131735,0.0,0.26745,1.0,0.43,True,115291.0,6.0,,74.6,3022596.98,3022596.98,1.0,H4VA10071,,89957,0.4035574895697816
7618,2142,"HOLLINGSHEAD, STEPHEN",VA,Virginia,10.0,10.0,10.0,REP,2014.0,0.5585790070000001,53.5,DEM,0.5849359279999999,0.0,0.26745,1.0,0.43,False,115291.0,33.0,,74.6,3464538.28,3403549.82,1.0,H4VA10097,,,
7619,2143,"LIND, HOWARD RHODES",VA,Virginia,10.0,10.0,10.0,REP,2014.0,0.5585790070000001,53.5,DEM,0.5849359279999999,0.0,0.26745,1.0,0.43,False,115291.0,188.0,,74.6,3464538.28,3403549.82,1.0,H4VA10121,,,
7620,2144,"REDPATH, WILLIAM B",VA,Virginia,10.0,10.0,10.0,LIB,2014.0,0.5585790070000001,53.5,DEM,0.0,0.0,0.26745,1.0,0.43,False,115291.0,9.0,,74.6,,,1.0,H0VA10145,,3393,0.015221389798573416
7621,2145,"SAVITT, MARC S",VA,Virginia,10.0,10.0,10.0,REP,2014.0,0.5585790070000001,53.5,DEM,0.5849359279999999,0.0,0.26745,1.0,0.43,False,115291.0,89.0,,74.6,3464538.28,3403549.82,1.0,H4VA10139,,,
7622,2146,"WASINGER, ROBERT K",VA,Virginia,10.0,10.0,10.0,REP,2014.0,0.5585790070000001,53.5,DEM,0.5849359279999999,0.0,0.26745,1.0,0.43,False,115291.0,7.0,,74.6,3464538.28,3403549.82,1.0,H4VA10113,,,
7623,2147,"CONNOLLY, GERALD EDWARD",VA,Virginia,11.0,11.0,11.0,DEM,2014.0,0.594389232,53.3,DEM,0.611262464,1.0,0.39071,1.0,0.43,True,100361.0,104.0,100.0,72.4,1996341.69,1455122.86,0.0,H8VA11062,W,106780,0.5685684619685312
7624,2148,"GALDO, JOSEPH F",VA,Virginia,11.0,11.0,11.0,GRE,2014.0,0.594389232,53.3,DEM,0.006622317,0.0,0.39071,1.0,0.43,False,100361.0,11.0,,72.4,,,0.0,H2VA11164,,1739,0.009259604376880276
7625,2149,"GEDDES, GERALD RUSSELL",VA,Virginia,11.0,11.0,11.0,REP,2014.0,0.594389232,53.3,DEM,0.355710428,0.0,0.39071,1.0,0.43,False,100361.0,104.0,,72.4,278891.83,269141.63,0.0,H4VA11079,,,
7626,2150,"HARROLD, MARC",VA,Virginia,11.0,11.0,11.0,LIB,2014.0,0.594389232,53.3,DEM,0.0,0.0,0.39071,1.0,0.43,False,100361.0,89.0,,72.4,,,0.0,H4VA11103,,3264,0.017379728974201966
7627,2151,"LITZELMAN, MIKE",VA,Virginia,11.0,11.0,11.0,REP,2014.0,0.594389232,53.3,DEM,0.355710428,0.0,0.39071,1.0,0.43,False,100361.0,1.0,,72.4,278891.83,269141.63,0.0,H4VA11111,,,
7628,2152,"SCHOLTE, SUZANNE",VA,Virginia,11.0,11.0,11.0,REP,2014.0,0.594389232,53.3,DEM,0.355710428,0.0,0.39071,0.0,0.43,False,100361.0,107.0,,72.4,278891.83,269141.63,0.0,H4VA11087,,75796,0.4035888288384229
7629,2153,"DANET, VINCENT EMILE",VI,Virgin Islands,0.0,1.0,0.0,REP,2014.0,,,DEM,0.0,0.0,,1.0,,False,,98.0,,character(0),,,,H0VI00037,,1964,0.08388860413463181
7630,2154,"HANSEN, EMMETT II",VI,Virgin Islands,0.0,1.0,0.0,DEM,2014.0,,,DEM,0.0,0.0,,1.0,,True,,500.0,,character(0),,,,H4VI00138,,,
7631,2155,"MALONE, SHAWN-MICHAEL",VI,Virgin Islands,0.0,1.0,0.0,DEM,2014.0,,,DEM,0.0,0.0,,1.0,,True,,500.0,,character(0),,,,H4VI00146,,,
7632,2156,"PLASKETT, STACEY",VI,Virgin Islands,0.0,1.0,0.0,DEM,2014.0,,,DEM,0.0,0.0,,0.0,,True,,47.0,85.47,character(0),,,,H2VI00082,W,21224,0.9065436528276096
7633,2157,"ANDREWS, MATTHEW",VT,Vermont,0.0,1.0,0.0,LBU,2014.0,0.682489665,35.2,DEM,0.0,0.0,0.0554,1.0,,False,54166.0,10.0,,77.3,,,0.0,H4VT00116,,2071,0.010814395521764558
7634,2158,"DONKA, MARK",VT,Vermont,0.0,1.0,0.0,REP,2014.0,0.682489665,35.2,DEM,0.233177865,0.0,0.0554,1.0,,False,54166.0,18.0,,77.3,11427.45,4557.69,0.0,H2VT00110,,59432,0.3103433870832985
7635,2159,"ERICSON, CRIS",VT,Vermont,0.0,1.0,0.0,IND,2014.0,0.682489665,35.2,DEM,0.028660892,0.0,0.0554,1.0,,False,54166.0,500.0,,77.3,,,0.0,H8VT00141,,2750,0.01436001336786699
7636,2160,"MEYER, RANDALL",VT,Vermont,0.0,1.0,0.0,IND,2014.0,0.682489665,35.2,DEM,0.028660892,0.0,0.0554,1.0,,False,54166.0,122.0,,77.3,,,0.0,H4VT00124,,1685,0.008798771827220319
7637,2161,"NOLTE, DONALD WALTER",VT,Vermont,0.0,1.0,0.0,REP,2014.0,0.682489665,35.2,DEM,0.233177865,0.0,0.0554,1.0,,False,54166.0,42.0,,77.3,11427.45,4557.69,0.0,H4VT00090,,,
7638,2162,"RUSSELL, DONALD",VT,Vermont,0.0,1.0,0.0,REP,2014.0,0.682489665,35.2,DEM,0.233177865,0.0,0.0554,1.0,,False,54166.0,42.0,,77.3,11427.45,4557.69,0.0,H4VT00108,,,
7639,2163,"TRUDELL, JERRY",VT,Vermont,0.0,1.0,0.0,OTH,2014.0,0.682489665,35.2,DEM,0.0,0.0,0.0554,1.0,,False,54166.0,63.0,,77.3,,,0.0,H6VT00228,,2024,0.010568969838750105
7640,2164,"WELCH, PETER",VT,Vermont,0.0,1.0,0.0,DEM,2014.0,0.682489665,35.2,DEM,0.0,1.0,0.0554,1.0,,True,54166.0,55.0,99.49,77.3,1151256.7,700782.62,0.0,H6VT00160,W,123349,0.6441066505138274
7641,2165,"CELLIS, PEDRO",WA,Washington,1.0,1.0,1.0,REP,2014.0,0.663208127,40.0,DEM,0.460638246,0.0,0.18535,1.0,0.44,False,84419.0,500.0,,74.4,719655.49,701552.78,3.0,H4WA01241,,101428,0.4496340528152
7642,2166,"DELBENE, SUZAN K",WA,Washington,1.0,1.0,1.0,DEM,2014.0,0.663208127,40.0,DEM,0.539361754,1.0,0.18535,0.0,0.44,True,84419.0,500.0,53.55,74.4,2382341.58,2289912.54,3.0,H0WA08046,W,124151,0.5503659471848
7643,2167,"MOATS, EDWIN F",WA,Washington,1.0,1.0,1.0,REP,2014.0,0.663208127,40.0,DEM,0.460638246,0.0,0.18535,1.0,0.44,False,84419.0,185.0,,74.4,719655.49,701552.78,3.0,H4WA01233,,,
7644,2168,"ORLINSKI, BOLESLAW (JOHN)",WA,Washington,1.0,1.0,1.0,REP,2014.0,0.663208127,40.0,DEM,0.460638246,0.0,0.18535,1.0,0.44,False,84419.0,500.0,9.43,74.4,719655.49,701552.78,3.0,H8WA08098,,,
7645,2169,"SUTHERLAND, ROBERT J",WA,Washington,1.0,1.0,1.0,REP,2014.0,0.663208127,40.0,DEM,0.460638246,0.0,0.18535,1.0,0.44,False,84419.0,7.0,30.97,74.4,719655.49,701552.78,3.0,H4WA01258,,,
7646,2170,"THE MOVER, MIKE",WA,Washington,1.0,1.0,1.0,OTH,2014.0,0.663208127,40.0,DEM,0.0,0.0,0.18535,1.0,0.44,False,84419.0,500.0,,74.4,,,3.0,H2WA01138,,,
7647,2171,"TODD, RICHARD",WA,Washington,1.0,1.0,1.0,OTH,2014.0,0.663208127,40.0,DEM,0.0,0.0,0.18535,1.0,0.44,False,84419.0,16.0,,74.4,,,3.0,H8WA08106,,,
7648,2172,"GUILLOT, B J",WA,Washington,2.0,2.0,2.0,REP,2014.0,0.6568227320000001,29.0,DEM,0.388582525,0.0,0.21644,0.0,0.44,False,59385.0,500.0,,73.90667,9114.37,9984.99,0.0,H4WA02157,,79518,0.3942565607786168
7649,2173,"LAPOINTE, MIKE",WA,Washington,2.0,2.0,2.0,IND,2014.0,0.6568227320000001,29.0,DEM,0.0,0.0,0.21644,1.0,0.44,False,59385.0,1.0,10.58,73.90667,,,0.0,H2WA02201,,,
7650,2174,"LARSEN, RICK",WA,Washington,2.0,2.0,2.0,DEM,2014.0,0.6568227320000001,29.0,DEM,0.611417475,1.0,0.21644,1.0,0.44,True,59385.0,16.0,51.81,73.90667,1070865.76,1112277.5,0.0,H0WA02080,W,122173,0.6057434392213832
7651,2175,"DELAVAR, MICHAEL ROBERT",WA,Washington,3.0,3.0,3.0,REP,2014.0,0.524481811,22.6,DEM,0.603796056,0.0,0.1362,1.0,0.44,False,54561.0,1.0,,75,1744491.35,944900.63,0.0,H8WA03156,,,
7652,2176,"DINGETHAL, BOB",WA,Washington,3.0,3.0,3.0,DEM,2014.0,0.524481811,22.6,DEM,0.396203944,0.0,0.1362,1.0,0.44,True,54561.0,7.0,,75,202059.3,202059.3,0.0,H4WA03114,,78018,0.38467758635991606
7653,2177,"HERRERA BEUTLER, JAIME",WA,Washington,3.0,3.0,3.0,REP,2014.0,0.524481811,22.6,DEM,0.603796056,1.0,0.1362,1.0,0.44,False,54561.0,500.0,,75,1744491.35,944900.63,0.0,H0WA03187,W,124796,0.615322413640084
7654,2178,"BELTRAN, ESTAKIO",WA,Washington,4.0,4.0,4.0,DEM,2014.0,0.389063276,19.5,DEM,0.0,0.0,0.2187,1.0,0.44,True,50705.0,500.0,,75,,,4.0,H4WA04138,,,
7655,2179,"CICOTTE, GEORGE FREDERICK",WA,Washington,4.0,4.0,4.0,REP,2014.0,0.389063276,19.5,DEM,0.662200617,0.0,0.2187,1.0,0.44,False,50705.0,53.0,,75,582733.96,578733.96,4.0,H4WA04096,,,
7656,2180,"DIDIER, CLINT",WA,Washington,4.0,4.0,4.0,REP,2014.0,0.389063276,19.5,DEM,0.662200617,0.0,0.2187,1.0,0.44,False,50705.0,500.0,27.53,75,582733.96,578733.96,4.0,H4WA04088,,75307,0.491948601702389
7657,2181,"MIDBUST, KEVIN",WA,Washington,4.0,4.0,4.0,REP,2014.0,0.389063276,19.5,DEM,0.662200617,0.0,0.2187,1.0,0.44,False,50705.0,13.0,,75,582733.96,578733.96,4.0,H4WA04146,,,
7658,2182,"NEWBRY, JANEA HOLMQUIST",WA,Washington,4.0,4.0,4.0,REP,2014.0,0.389063276,19.5,DEM,0.662200617,0.0,0.2187,0.0,0.44,False,50705.0,500.0,,75,582733.96,578733.96,4.0,H4WA04112,,,
7659,2183,"NEWHOUSE, DANIEL MILTON",WA,Washington,4.0,4.0,4.0,REP,2014.0,0.389063276,19.5,DEM,0.662200617,0.0,0.2187,1.0,0.44,False,50705.0,12.0,45.77,75,582733.96,578733.96,4.0,H4WA04104,W,77772,0.508051398297611
7660,2184,"PROSS, GORDON ALLEN",WA,Washington,4.0,4.0,4.0,REP,2014.0,0.389063276,19.5,DEM,0.662200617,0.0,0.2187,1.0,0.44,False,50705.0,500.0,,75,582733.96,578733.96,4.0,H8WA04048,,,
7661,2185,"RAMIREZ, JOSH",WA,Washington,4.0,4.0,4.0,IND,2014.0,0.389063276,19.5,DEM,0.0,0.0,0.2187,1.0,0.44,False,50705.0,500.0,,75,,,4.0,H4WA20019,,,
7662,2186,"SANDOVAL, TONY",WA,Washington,4.0,4.0,4.0,DEM,2014.0,0.389063276,19.5,DEM,0.0,0.0,0.2187,1.0,0.44,True,50705.0,80.0,,75,,,4.0,H4WA04161,,,
7663,2187,"SEIM, GAVIN DAVID",WA,Washington,4.0,4.0,4.0,REP,2014.0,0.389063276,19.5,DEM,0.662200617,0.0,0.2187,1.0,0.44,False,50705.0,500.0,,75,582733.96,578733.96,4.0,H4WA04070,,,
7664,2188,"STOCKWELL, GLENN R.",WA,Washington,4.0,4.0,4.0,REP,2014.0,0.389063276,19.5,DEM,0.662200617,0.0,0.2187,1.0,0.44,False,50705.0,157.0,,75,582733.96,578733.96,4.0,H4WA04153,,,
7665,2189,"WRIGHT, RICHARD KENNETH",WA,Washington,4.0,4.0,4.0,IND,2014.0,0.389063276,19.5,DEM,0.0,0.0,0.2187,1.0,0.44,False,50705.0,16.0,,75,,,4.0,H4WA04062,,,
7666,2190,"HORNE, THOMAS M",WA,Washington,5.0,5.0,5.0,REP,2014.0,0.44332533,27.7,DEM,0.619182184,0.0,0.11742,1.0,0.44,False,47973.0,20.0,11.09,73.94737,2698350.0,2910112.0,4.0,H4WA05143,,,
7667,2191,"MCMORRIS RODGERS, CATHY",WA,Washington,5.0,5.0,5.0,REP,2014.0,0.44332533,27.7,DEM,0.619182184,1.0,0.11742,0.0,0.44,False,47973.0,500.0,,73.94737,2698350.0,2910112.0,4.0,H4WA05077,W,135470,0.6068302559554206
7668,2192,"PAKOOTAS, JOSEPH A",WA,Washington,5.0,5.0,5.0,DEM,2014.0,0.44332533,27.7,DEM,0.380817816,0.0,0.11742,1.0,0.44,True,47973.0,11.0,31.54,73.94737,201163.57,188061.51,4.0,H4WA05127,,87772,0.39316974404457933
7669,2193,"WILSON, DAVID J",WA,Washington,5.0,5.0,5.0,IND,2014.0,0.44332533,27.7,DEM,0.0,0.0,0.11742,1.0,0.44,False,47973.0,4.0,13.31,73.94737,,,4.0,H4WA05135,,,
7670,2194,"KILMER, DEREK",WA,Washington,6.0,6.0,6.0,DEM,2014.0,0.556225858,27.8,DEM,0.589978697,1.0,0.17817,1.0,0.44,True,55338.0,73.0,58.37,72.86667,2012793.65,1239105.78,4.0,H2WA06129,W,141265,0.6298319140398592
7671,2195,"MCCLENDON, MARTIN",WA,Washington,6.0,6.0,6.0,REP,2014.0,0.556225858,27.8,DEM,0.410021303,0.0,0.17817,1.0,0.44,False,55338.0,115.0,,72.86667,25825.0,23310.22,4.0,H4WA06075,,83025,0.3701680859601409
7672,2196,"MCPHERSON, W.",WA,Washington,6.0,6.0,6.0,OTH,2014.0,0.556225858,27.8,DEM,0.0,0.0,0.17817,1.0,0.44,False,55338.0,500.0,,72.86667,,,4.0,H4WA06083,,,
7673,2197,"MILHOLLAND, DOUGLAS",WA,Washington,6.0,6.0,6.0,GRE,2014.0,0.556225858,27.8,DEM,0.0,0.0,0.17817,1.0,0.44,False,55338.0,50.0,,72.86667,,,4.0,H4WA06091,,,
7674,2198,"KELLER, CRAIG",WA,Washington,7.0,7.0,7.0,REP,2014.0,0.704080123,56.0,DEM,0.203459875,0.0,0.23646,1.0,0.44,False,72279.0,56.0,8.17,71.9,6756.0,6229.0,0.0,H4WA07073,,47921,0.19025707196029776
7675,2199,"MCDERMOTT, JAMES",WA,Washington,7.0,7.0,7.0,DEM,2014.0,0.704080123,56.0,DEM,0.796540125,1.0,0.23646,1.0,0.44,True,72279.0,5.0,19.08,71.9,591924.55,581722.86,0.0,H8WA07132,W,203954,0.8097429280397023
7676,2200,"MCQUAID, DOUGLAS WIGHT",WA,Washington,7.0,7.0,7.0,IND,2014.0,0.704080123,56.0,DEM,0.0,0.0,0.23646,1.0,0.44,False,72279.0,50.0,,71.9,,,0.0,H4WA07065,,,
7677,2201,"NELSON, GOODSPACEGUY",WA,Washington,7.0,7.0,7.0,OTH,2014.0,0.704080123,56.0,DEM,0.0,0.0,0.23646,1.0,0.44,False,72279.0,500.0,,71.9,,,0.0,H8WA07181,,,
7678,2202,"SUTHERLAND, S",WA,Washington,7.0,7.0,7.0,OTH,2014.0,0.704080123,56.0,DEM,0.0,0.0,0.23646,1.0,0.44,False,72279.0,500.0,30.97,71.9,,,0.0,H0WA07113,,,
7679,2203,"ARNOLD, KEITH",WA,Washington,8.0,8.0,8.0,DEM,2014.0,0.663278335,31.6,DEM,0.403475785,0.0,0.19705,1.0,0.44,True,74078.0,45.0,2.43,72.4,236911.9,235196.22,0.0,H8WA08080,,,
7680,2204,"REICHERT, DAVE",WA,Washington,8.0,8.0,8.0,REP,2014.0,0.663278335,31.6,DEM,0.596524215,1.0,0.19705,1.0,0.44,False,74078.0,4.0,56.82,72.4,1301442.34,991616.85,0.0,H4WA08071,W,125741,0.6326782192166808
7681,2205,"RITCHIE, JASON",WA,Washington,8.0,8.0,8.0,DEM,2014.0,0.663278335,31.6,DEM,0.403475785,0.0,0.19705,1.0,0.44,True,74078.0,3.0,,72.4,236911.9,235196.22,0.0,H4WA08121,,73003,0.3673217807833192
7682,2206,"BASLER, DOUGLAS MICHAEL",WA,Washington,9.0,9.0,9.0,REP,2014.0,0.657720946,38.8,DEM,0.283826672,0.0,0.47913,1.0,0.44,False,67261.0,50.0,23.36,72.6,11177.0,11664.69,,H4WA09061,,48662,0.29174910368478485
7683,2207,"GREENE, C. MARK",WA,Washington,9.0,9.0,9.0,OTH,2014.0,0.657720946,38.8,DEM,0.0,0.0,0.47913,1.0,0.44,False,67261.0,500.0,,72.6,,,,H4WA09020,,,
7684,2208,"RIVERS, DONOVAN LAMONT",WA,Washington,9.0,9.0,9.0,DEM,2014.0,0.657720946,38.8,DEM,0.716173328,0.0,0.47913,1.0,0.44,True,67261.0,500.0,1.21,72.6,1091661.32,795120.49,,H6WA07409,,,
7685,2209,"SMITH, D ADAM",WA,Washington,9.0,9.0,9.0,DEM,2014.0,0.657720946,38.8,DEM,0.716173328,1.0,0.47913,1.0,0.44,True,67261.0,500.0,56.28,72.6,1091661.32,795120.49,,H6WA09025,W,118132,0.7082508963152152
7686,2210,"FERGUSON, JENNIFER HORTENSE",WA,Washington,10.0,10.0,10.0,IND,2014.0,,25.6,DEM,0.0,0.0,0.26016,0.0,0.44,False,58252.0,1.0,13.24,73.5,,,,H2WA10048,,,
7687,2211,"HECK, DENNIS",WA,Washington,10.0,10.0,10.0,DEM,2014.0,,25.6,DEM,0.5855820589999999,1.0,0.26016,1.0,0.44,True,58252.0,59.0,46.53,73.5,1884167.81,1705017.95,,H0WA03161,W,99279,0.5470158464284928
7688,2212,"MCDONALD, JOYCE",WA,Washington,10.0,10.0,10.0,REP,2014.0,,25.6,DEM,0.414417941,0.0,0.26016,0.0,0.44,False,58252.0,500.0,,73.5,88276.01,87817.53,,H4WA10010,,82213,0.4529841535715073
7689,2213,"WRIGHT, SAMUEL G",WA,Washington,10.0,10.0,10.0,HRP,2014.0,,25.6,DEM,0.0,0.0,0.26016,1.0,0.44,False,58252.0,64.0,,73.5,,,,H4WA10036,,,
7690,2214,"DESCHLER , KEITH",WI,Wisconsin,1.0,1.0,1.0,LIB,2014.0,0.5536918439999999,26.5,REP,0.0,0.0,0.11829,1.0,0.43,False,58345.0,500.0,,75.8,,,3.0,H2WI01092,,,
7691,2215,"KALEKA, AMARDEEP",WI,Wisconsin,1.0,1.0,1.0,DEM,2014.0,0.5536918439999999,26.5,REP,0.434140606,0.0,0.11829,1.0,0.43,True,58345.0,500.0,,75.8,744040.01,704510.02,3.0,H4WI01130,,,
7692,2216,"RYAN, JEREMY",WI,Wisconsin,1.0,1.0,1.0,REP,2014.0,0.5536918439999999,26.5,REP,0.549268138,1.0,0.11829,1.0,0.43,False,58345.0,26.0,84.06,75.8,9358582.14,8041589.53,3.0,H4WI01148,,,
7693,2217,"RYAN, PAUL D",WI,Wisconsin,1.0,1.0,1.0,REP,2014.0,0.5536918439999999,26.5,REP,0.549268138,1.0,0.11829,1.0,0.43,False,58345.0,27.0,84.06,75.8,9358582.14,8041589.53,3.0,H8WI01024,W,182316,0.6326682166776556
7694,2218,"ZERBAN, ROBERT T",WI,Wisconsin,1.0,1.0,1.0,DEM,2014.0,0.5536918439999999,26.5,REP,0.434140606,0.0,0.11829,1.0,0.43,True,58345.0,7.0,,75.8,744040.01,704510.02,3.0,H2WI01084,,105552,0.36628379081792
7695,2219,"POCAN, MARK",WI,Wisconsin,2.0,2.0,2.0,DEM,2014.0,0.6390558479999999,38.9,REP,0.680375585,1.0,0.13671,1.0,0.43,True,58205.0,18.0,99.45,75.75789,1031013.51,896399.74,0.0,H2WI02124,W,224920,0.683965491550782
7696,2220,"THERON, DANIEL PETER",WI,Wisconsin,2.0,2.0,2.0,REP,2014.0,0.6390558479999999,38.9,REP,0.319609034,0.0,0.13671,1.0,0.43,False,58205.0,12.0,99.39,75.75789,27233.14,25733.42,0.0,H8WI02121,,103619,0.3150979026720633
7697,2221,"KIND, RONALD JAMES",WI,Wisconsin,3.0,3.0,3.0,DEM,2014.0,0.546512169,23.3,REP,0.6414141560000001,1.0,0.06107000000000001,1.0,0.43,True,49915.0,43.0,81.24,75.92381,2161647.0,1162176.49,,H6WI03099,W,155368,0.5646439720745309
7698,2222,"KURTZ, TONY",WI,Wisconsin,3.0,3.0,3.0,REP,2014.0,0.546512169,23.3,REP,0.358585844,0.0,0.06107000000000001,1.0,0.43,False,49915.0,80.0,,75.92381,308424.01,304791.0,,H4WI03144,,119540,0.43443656622849897
7699,2223,"MUELLER, KAREN L",WI,Wisconsin,3.0,3.0,3.0,REP,2014.0,0.546512169,23.3,REP,0.358585844,0.0,0.06107000000000001,0.0,0.43,False,49915.0,25.0,,75.92381,308424.01,304791.0,,H4WI03151,,,
7700,2224,"VAN DOREN, KEN",WI,Wisconsin,3.0,3.0,3.0,REP,2014.0,0.546512169,23.3,REP,0.358585844,0.0,0.06107000000000001,1.0,0.43,False,49915.0,500.0,,75.92381,308424.01,304791.0,,H4WI03136,,128,0.0004651822024196743
7701,2225,"GEORGE, GARY R.",WI,Wisconsin,4.0,4.0,4.0,DEM,2014.0,0.674360766,26.6,REP,0.7231534390000001,0.0,0.47072,1.0,0.43,True,38200.0,47.0,15.31,76.1,1031481.1,1045919.25,4.0,H4WI04241,,,
7702,2226,"KING, DAVID D",WI,Wisconsin,4.0,4.0,4.0,REP,2014.0,0.674360766,26.6,REP,0.248330111,0.0,0.47072,1.0,0.43,False,38200.0,4.0,,76.1,21135.9,21964.33,4.0,H4WI04258,,,
7703,2227,"MOORE, GWEN S",WI,Wisconsin,4.0,4.0,4.0,DEM,2014.0,0.674360766,26.6,REP,0.7231534390000001,1.0,0.47072,0.0,0.43,True,38200.0,500.0,84.49,76.1,1031481.1,1045919.25,4.0,H4WI04183,W,179045,0.7024347566812611
7704,2228,"RAYMOND, ROBERT",WI,Wisconsin,4.0,4.0,4.0,IND,2014.0,0.674360766,26.6,REP,0.02851645,0.0,0.47072,1.0,0.43,False,38200.0,7.0,,76.1,,,4.0,H4WI04266,,7002,0.027470458076361757
7705,2229,"SEBRING, DANIEL P",WI,Wisconsin,4.0,4.0,4.0,REP,2014.0,0.674360766,26.6,REP,0.248330111,0.0,0.47072,1.0,0.43,False,38200.0,12.0,,76.1,21135.9,21964.33,4.0,H0WI04090,,68490,0.26870203851042795
